2026-06-25T19:52:12.246678Z,0.56,0.0,21.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:13.247202Z,0.57,0.53,22.8,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:14.247319Z,0.56,0.8,20.8,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:15.248438Z,0.57,0.53,19.1,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:16.250077Z,0.57,0.53,19.5,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:17.250741Z,0.59,0.27,19.1,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:18.253723Z,0.56,0.27,21.8,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:19.254025Z,0.59,0.0,20.6,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:20.256345Z,0.58,0.13,24.7,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:21.255252Z,0.59,0.0,23.2,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:22.258335Z,0.57,0.0,20.7,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:23.256930Z,0.57,0.0,24.6,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:24.258907Z,0.57,0.0,22.2,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:25.260368Z,0.59,0.0,21.9,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:26.260613Z,0.57,1.6,24.2,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:27.260693Z,0.58,0.0,23.9,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:28.262094Z,0.65,0.0,20.4,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:29.262632Z,0.65,0.0,23.1,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:30.264915Z,0.6,0.0,23.0,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:31.265246Z,0.63,0.0,20.4,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:32.266456Z,0.59,0.0,21.9,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:33.267199Z,0.63,0.0,19.2,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:34.267510Z,0.57,0.0,24.2,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:35.268859Z,0.55,0.0,19.9,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:36.269825Z,0.57,0.0,22.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:37.270940Z,0.58,0.0,23.7,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:38.272697Z,0.62,0.0,19.7,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:39.273258Z,0.65,0.0,19.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:40.274766Z,0.57,0.0,24.1,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:41.274498Z,0.65,0.0,24.5,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:42.275761Z,0.59,0.0,22.1,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:43.276493Z,0.55,0.0,24.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:44.277665Z,0.54,0.0,24.0,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:45.281609Z,0.61,0.0,20.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:46.280888Z,0.55,0.0,19.0,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:47.281316Z,0.62,0.0,22.7,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:48.280988Z,0.59,0.0,22.3,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:49.282418Z,0.63,0.0,22.0,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:50.283342Z,0.6,0.0,22.8,0.95,Fuite imminente (≤6h),critical
2026-06-25T19:52:51.283996Z,0.61,0.0,19.4,0.95,Fuite imminente (≤6h),critical
